instance,settings,m,n,value,time,nIter,best_iter,improv_count
15-40-1767920,Memetic_MPX_1287823,15,40,3006.0,1024008.0,109490,109490,109491
10-25-1767920,Memetic_MMX_1881515,10,25,2501.0,1024002.0,253809,253809,253810
15-40-1891798,Memetic-LS_MPX_1099666,15,40,2689.0,1024001.0,641140,641140,641141
5-40-1110588,Memetic-LS_MMX_1881515,5,40,2919.0,1024005.0,949996,949996,949997
20-25-1767920,Memetic-LS_MMX_1881515,20,25,2427.0,1024001.0,1156557,1156557,1156558
15-10-1110588,Memetic-LS_MMX_1287823,15,10,1927.0,1024001.0,3085493,3085493,3085494
25-10-1767920,Memetic_MMX_1099666,25,10,2162.0,1024001.0,369893,369893,369894
5-40-1767920,Memetic-LS_MPX_1287823,5,40,2938.0,1024001.0,813117,813117,813118
10-10-1891798,Memetic_MMX_1881515,10,10,2204.0,1024001.0,741742,741742,741743
25-25-1891798,Memetic-LS_MMX_1881515,25,25,2707.0,1024001.0,1109717,1109717,1109718
5-10-1917698,Memetic_MMX_1099666,5,10,1827.0,1024001.0,936276,936276,936277
20-25-1110588,Memetic-LS_MMX_1099666,20,25,1995.0,1024001.0,1254570,1254570,1254571
5-40-1917698,Memetic-LS_MMX_1881515,5,40,3522.0,1024003.0,1018152,1018152,1018153
15-40-1110588,Memetic-LS_MMX_1881515,15,40,3187.0,1024009.0,745826,745826,745827
25-25-1891798,Memetic_MPX_1287823,25,25,2447.0,1024005.0,129973,129973,129974
15-40-1891798,Memetic_MPX_1881515,15,40,3029.0,1024011.0,107746,107746,107747
5-10-1891798,Memetic-LS_MMX_1881515,5,10,1939.0,1024001.0,5838608,5838608,5838609
15-40-1762875,Memetic_MPX_1287823,15,40,3204.0,1024001.0,92149,92149,92150
5-10-1110588,Memetic_MMX_1099666,5,10,1962.0,1024001.0,1161364,1161364,1161365
15-25-1767920,Memetic-LS_MMX_1287823,15,25,2722.0,1024001.0,1213029,1213029,1213030
20-25-1767920,Memetic_MPX_1287823,20,25,2418.0,1024017.0,190761,190761,190762
25-10-1110588,Memetic_MMX_1881515,25,10,2109.0,1024002.0,305380,305380,305381
20-10-1767920,Memetic_MMX_1287823,20,10,2069.0,1024002.0,455139,455139,455140
10-40-1762875,Memetic-LS_MPX_1287823,10,40,3109.0,1024001.0,706578,706578,706579
25-10-1767920,Memetic-LS_MMX_1287823,25,10,1917.0,1024001.0,2175366,2175366,2175367
20-10-1762875,Memetic_MPX_1881515,20,10,1761.0,1024001.0,460284,460284,460285
5-25-1767920,Memetic_MPX_1099666,5,25,2677.0,1024002.0,384017,384017,384018
15-40-1762875,Memetic_MMX_1287823,15,40,3391.0,1024005.0,90271,90271,90272
10-40-1891798,Memetic-LS_MMX_1099666,10,40,3097.0,1024001.0,776817,776817,776818
20-10-1891798,Memetic_MPX_1287823,20,10,2006.0,1024001.0,468833,468833,468834
15-40-1891798,Memetic_MMX_1287823,15,40,3259.0,1024019.0,98492,98492,98493
15-10-1767920,Memetic-LS_MMX_1099666,15,10,1877.0,1024001.0,3041114,3041114,3041115
10-40-1891798,Memetic_MPX_1881515,10,40,3278.0,1024008.0,115294,115294,115295
5-25-1917698,Memetic_MPX_1881515,5,25,2833.0,1024001.0,392567,392567,392568
15-25-1917698,Memetic_MPX_1287823,15,25,2449.0,1024005.0,191125,191125,191126
5-10-1767920,Memetic_MMX_1099666,5,10,1746.0,1024001.0,903441,903441,903442
10-25-1110588,Memetic_MMX_1287823,10,25,2821.0,1024004.0,227220,227220,227221
5-10-1762875,Memetic-LS_MPX_1099666,5,10,1854.0,1024001.0,5530590,5530590,5530591
10-10-1917698,Memetic-LS_MPX_1099666,10,10,1747.0,1024001.0,2910649,2910649,2910650
10-40-1110588,Memetic_MPX_1881515,10,40,3196.0,1024002.0,105828,105828,105829
5-25-1767920,Memetic-LS_MMX_1881515,5,25,2554.0,1024001.0,1998841,1998841,1998842
15-40-1767920,Memetic_MMX_1287823,15,40,3182.0,1024005.0,97883,97883,97884
5-25-1891798,Memetic-LS_MMX_1099666,5,25,2675.0,1024001.0,1847950,1847950,1847951
10-40-1891798,Memetic_MMX_1099666,10,40,3399.0,1024017.0,107152,107152,107153
15-40-1762875,Memetic_MPX_1099666,15,40,3154.0,1024008.0,103412,103412,103413
10-10-1917698,Memetic-LS_MPX_1287823,10,10,1874.0,1024001.0,3233840,3233840,3233841
15-10-1767920,Memetic-LS_MMX_1881515,15,10,1924.0,1024001.0,3176425,3176425,3176426
5-10-1767920,Memetic-LS_MMX_1287823,5,10,1708.0,1024001.0,5754842,5754842,5754843
25-10-1891798,Memetic-LS_MPX_1287823,25,10,1243.0,1024001.0,1732925,1732925,1732926
15-10-1917698,Memetic-LS_MMX_1099666,15,10,1794.0,1024001.0,3555030,3555030,3555031
10-10-1891798,Memetic-LS_MMX_1881515,10,10,2178.0,1024001.0,4256505,4256505,4256506
25-25-1917698,Memetic_MMX_1099666,25,25,2793.0,1024001.0,173117,173117,173118
20-25-1891798,Memetic_MPX_1099666,20,25,2570.0,1024006.0,205102,205102,205103
15-25-1917698,Memetic_MMX_1287823,15,25,2632.0,1024001.0,203143,203143,203144
25-10-1762875,Memetic_MPX_1881515,25,10,1804.0,1024001.0,278287,278287,278288
5-25-1891798,Memetic-LS_MMX_1881515,5,25,2702.0,1024001.0,1971161,1971161,1971162
10-25-1762875,Memetic_MPX_1881515,10,25,2752.0,1024004.0,243269,243269,243270
25-25-1891798,Memetic-LS_MPX_1099666,25,25,2217.0,1024001.0,846621,846621,846622
5-25-1767920,Memetic-LS_MMX_1287823,5,25,2564.0,1024001.0,2018384,2018384,2018385
15-10-1767920,Memetic_MPX_1881515,15,10,1920.0,1024001.0,483155,483155,483156
25-10-1110588,Memetic-LS_MMX_1287823,25,10,1953.0,1024001.0,2129300,2129300,2129301
15-40-1891798,Memetic_MPX_1099666,15,40,3111.0,1024008.0,96715,96715,96716
25-10-1762875,Memetic-LS_MMX_1287823,25,10,1872.0,1024001.0,2099298,2099298,2099299
10-10-1891798,Memetic-LS_MPX_1099666,10,10,1939.0,1024001.0,2866626,2866626,2866627
20-10-1767920,Memetic-LS_MMX_1287823,20,10,1955.0,1024001.0,2418911,2418911,2418912
10-10-1110588,Memetic-LS_MPX_1881515,10,10,1674.0,1024001.0,2967734,2967734,2967735
25-25-1891798,Memetic_MPX_1099666,25,25,2400.0,1024007.0,131485,131485,131486
10-10-1891798,Memetic-LS_MPX_1287823,10,10,1951.0,1024001.0,2983401,2983401,2983402
25-10-1110588,Memetic-LS_MPX_1287823,25,10,1566.0,1024001.0,1685350,1685350,1685351
25-10-1762875,Memetic-LS_MMX_1099666,25,10,1870.0,1024001.0,2019241,2019241,2019242
15-25-1917698,Memetic-LS_MPX_1099666,15,25,2315.0,1024003.0,1068627,1068627,1068628
5-40-1891798,Memetic_MPX_1287823,5,40,3392.0,1024003.0,149276,149276,149277
5-40-1767920,Memetic_MPX_1287823,5,40,3160.0,1024025.0,154492,154492,154493
5-40-1891798,Memetic-LS_MMX_1287823,5,40,3024.0,1024006.0,936280,936280,936281
5-40-1110588,Memetic_MPX_1099666,5,40,3433.0,1024013.0,143772,143772,143773
15-10-1762875,Memetic_MPX_1099666,15,10,1914.0,1024001.0,486204,486204,486205
25-25-1110588,Memetic-LS_MMX_1099666,25,25,2542.0,1024001.0,1067689,1067689,1067690
25-10-1110588,Memetic_MPX_1287823,25,10,1753.0,1024003.0,341505,341505,341506
15-40-1110588,Memetic_MPX_1099666,15,40,3269.0,1024013.0,92880,92880,92881
5-40-1110588,Memetic_MMX_1287823,5,40,3478.0,1024004.0,139915,139915,139916
10-25-1110588,Memetic-LS_MMX_1287823,10,25,2658.0,1024004.0,1458446,1458446,1458447
15-10-1917698,Memetic-LS_MMX_1881515,15,10,1795.0,1024001.0,3552473,3552473,3552474
10-25-1762875,Memetic-LS_MMX_1287823,10,25,2594.0,1024002.0,1462290,1462290,1462291
5-10-1891798,Memetic_MPX_1099666,5,10,1943.0,1024001.0,1062631,1062631,1062632
10-25-1110588,Memetic-LS_MPX_1099666,10,25,2593.0,1024001.0,1317033,1317033,1317034
20-25-1110588,Memetic-LS_MPX_1287823,20,25,1461.0,1024001.0,1099628,1099628,1099629
5-25-1110588,Memetic-LS_MMX_1287823,5,25,2406.0,1024001.0,2104384,2104384,2104385
5-25-1762875,Memetic-LS_MMX_1881515,5,25,2512.0,1024001.0,2112009,2112009,2112010
20-10-1762875,Memetic_MPX_1099666,20,10,1742.0,1024003.0,436877,436877,436878
15-40-1767920,Memetic_MPX_1099666,15,40,2992.0,1024006.0,110003,110003,110004
10-10-1917698,Memetic-LS_MPX_1881515,10,10,1779.0,1024001.0,3152978,3152978,3152979
15-10-1767920,Memetic-LS_MPX_1099666,15,10,1814.0,1024001.0,2498507,2498507,2498508
25-25-1891798,Memetic-LS_MPX_1287823,25,25,1944.0,1024001.0,889893,889893,889894
15-40-1891798,Memetic-LS_MMX_1099666,15,40,2956.0,1024001.0,717704,717704,717705
25-10-1917698,Memetic-LS_MMX_1287823,25,10,1846.0,1024001.0,2029162,2029162,2029163
15-25-1891798,Memetic_MPX_1099666,15,25,2309.0,1024001.0,240707,240707,240708
25-25-1762875,Memetic-LS_MMX_1287823,25,25,2624.0,1024001.0,1002327,1002327,1002328
25-10-1891798,Memetic_MMX_1099666,25,10,1904.0,1024003.0,309003,309003,309004
15-25-1762875,Memetic-LS_MMX_1099666,15,25,2495.0,1024001.0,1386256,1386256,1386257
5-40-1762875,Memetic_MPX_1099666,5,40,3685.0,1024017.0,126182,126182,126183
15-40-1917698,Memetic_MPX_1287823,15,40,3047.0,1024001.0,110199,110199,110200
25-25-1891798,Memetic-LS_MMX_1099666,25,25,2629.0,1024001.0,1086170,1086170,1086171
25-25-1917698,Memetic-LS_MMX_1881515,25,25,2523.0,1024002.0,1092872,1092872,1092873
5-40-1767920,Memetic_MMX_1881515,5,40,3187.0,1024018.0,117951,117951,117952
15-10-1767920,Memetic_MPX_1287823,15,10,1909.0,1024001.0,458253,458253,458254
15-25-1110588,Memetic_MMX_1099666,15,25,3051.0,1024005.0,196846,196846,196847
10-40-1767920,Memetic-LS_MMX_1099666,10,40,3335.0,1024001.0,844994,844994,844995
20-25-1110588,Memetic_MMX_1099666,20,25,2297.0,1024002.0,166790,166790,166791
25-10-1891798,Memetic-LS_MMX_1287823,25,10,1738.0,1024002.0,2096028,2096028,2096029
5-25-1762875,Memetic-LS_MMX_1287823,5,25,2510.0,1024001.0,2088054,2088054,2088055
20-25-1917698,Memetic_MMX_1099666,20,25,2708.0,1024006.0,161944,161944,161945
15-10-1110588,Memetic_MMX_1881515,15,10,1981.0,1024002.0,514473,514473,514474
5-40-1762875,Memetic_MPX_1881515,5,40,3690.0,1024006.0,140592,140592,140593
15-25-1767920,Memetic-LS_MMX_1099666,15,25,2611.0,1024001.0,1246470,1246470,1246471
20-10-1762875,Memetic-LS_MPX_1287823,20,10,1612.0,1024001.0,1771383,1771383,1771384
15-10-1767920,Memetic_MMX_1287823,15,10,1976.0,1024003.0,499533,499533,499534
5-40-1110588,Memetic-LS_MPX_1287823,5,40,3216.0,1024001.0,855478,855478,855479
20-25-1917698,Memetic_MMX_1287823,20,25,2704.0,1024005.0,168523,168523,168524
5-25-1762875,Memetic_MMX_1881515,5,25,2648.0,1024001.0,395786,395786,395787
5-25-1891798,Memetic_MMX_1287823,5,25,2875.0,1024004.0,326378,326378,326379
10-25-1917698,Memetic-LS_MPX_1099666,10,25,2376.0,1024001.0,1190238,1190238,1190239
5-10-1891798,Memetic-LS_MPX_1099666,5,10,1908.0,1024001.0,5716928,5716928,5716929
15-10-1891798,Memetic-LS_MMX_1881515,15,10,1929.0,1024001.0,3222181,3222181,3222182
15-10-1917698,Memetic-LS_MPX_1099666,15,10,1658.0,1024001.0,2563333,2563333,2563334
20-25-1110588,Memetic_MPX_1881515,20,25,1977.0,1024007.0,158670,158670,158671
15-25-1762875,Memetic_MPX_1099666,15,25,2613.0,1024004.0,202307,202307,202308
5-10-1891798,Memetic-LS_MMX_1287823,5,10,1920.0,1024001.0,5858578,5858578,5858579
20-10-1767920,Memetic_MPX_1881515,20,10,1909.0,1024003.0,393196,393196,393197
15-10-1891798,Memetic_MPX_1881515,15,10,1860.0,1024001.0,497698,497698,497699
15-25-1110588,Memetic_MPX_1881515,15,25,2853.0,1024004.0,188267,188267,188268
5-25-1110588,Memetic_MPX_1881515,5,25,2483.0,1024004.0,397936,397936,397937
25-10-1767920,Memetic-LS_MMX_1881515,25,10,1868.0,1024001.0,2175827,2175827,2175828
10-40-1891798,Memetic_MPX_1099666,10,40,3352.0,1024010.0,119585,119585,119586
10-40-1767920,Memetic-LS_MPX_1099666,10,40,3087.0,1024002.0,651418,651418,651419
5-25-1110588,Memetic_MPX_1099666,5,25,2484.0,1024001.0,412860,412860,412861
5-40-1767920,Memetic_MMX_1287823,5,40,3200.0,1024007.0,124467,124467,124468
5-25-1762875,Memetic_MMX_1099666,5,25,2586.0,1024004.0,338894,338894,338895
25-10-1110588,Memetic-LS_MPX_1881515,25,10,1480.0,1024001.0,1732762,1732762,1732763
5-25-1917698,Memetic_MPX_1099666,5,25,2812.0,1024003.0,397005,397005,397006
10-25-1762875,Memetic_MMX_1881515,10,25,2815.0,1024002.0,238206,238206,238207
20-10-1110588,Memetic-LS_MPX_1881515,20,10,1507.0,1024001.0,1796595,1796595,1796596
20-25-1917698,Memetic-LS_MPX_1287823,20,25,2229.0,1024003.0,940243,940243,940244
20-25-1767920,Memetic_MMX_1099666,20,25,2732.0,1024002.0,188527,188527,188528
5-10-1917698,Memetic_MMX_1881515,5,10,1827.0,1024002.0,908197,908197,908198
15-10-1891798,Memetic_MMX_1287823,15,10,2033.0,1024001.0,555384,555384,555385
15-25-1891798,Memetic_MMX_1099666,15,25,2563.0,1024003.0,193853,193853,193854
5-40-1917698,Memetic-LS_MMX_1099666,5,40,3331.0,1024001.0,1015100,1015100,1015101
15-25-1110588,Memetic_MMX_1881515,15,25,3037.0,1024003.0,195112,195112,195113
10-25-1762875,Memetic_MPX_1287823,10,25,2714.0,1024002.0,253984,253984,253985
15-25-1891798,Memetic-LS_MPX_1099666,15,25,2132.0,1024001.0,1119475,1119475,1119476
25-25-1767920,Memetic-LS_MMX_1287823,25,25,2384.0,1024001.0,987561,987561,987562
15-10-1762875,Memetic-LS_MPX_1099666,15,10,1738.0,1024001.0,2267343,2267343,2267344
15-40-1891798,Memetic-LS_MPX_1881515,15,40,2775.0,1024002.0,582438,582438,582439
5-40-1891798,Memetic_MPX_1099666,5,40,3421.0,1024005.0,114017,114017,114018
5-40-1110588,Memetic-LS_MPX_1881515,5,40,3145.0,1024002.0,701593,701593,701594
5-10-1767920,Memetic_MMX_1881515,5,10,1741.0,1024003.0,946585,946585,946586
10-10-1891798,Memetic_MMX_1099666,10,10,2203.0,1024001.0,780599,780599,780600
5-25-1762875,Memetic-LS_MPX_1287823,5,25,2375.0,1024001.0,1559661,1559661,1559662
10-40-1110588,Memetic-LS_MPX_1881515,10,40,2927.0,1024006.0,750602,750602,750603
5-10-1762875,Memetic-LS_MPX_1881515,5,10,1852.0,1024001.0,5352130,5352130,5352131
25-25-1762875,Memetic_MPX_1099666,25,25,2441.0,1024005.0,130507,130507,130508
15-10-1762875,Memetic_MMX_1881515,15,10,2025.0,1024002.0,464952,464952,464953
5-25-1917698,Memetic_MPX_1287823,5,25,2804.0,1024002.0,423584,423584,423585
15-25-1767920,Memetic-LS_MPX_1287823,15,25,2341.0,1024003.0,1093939,1093939,1093940
5-40-1767920,Memetic-LS_MPX_1099666,5,40,2808.0,1024003.0,728484,728484,728485
20-25-1891798,Memetic_MMX_1099666,20,25,2870.0,1024002.0,184230,184230,184231
10-10-1762875,Memetic-LS_MPX_1287823,10,10,1954.0,1024001.0,3289256,3289256,3289257
10-25-1917698,Memetic_MPX_1099666,10,25,2606.0,1024004.0,250299,250299,250300
10-40-1110588,Memetic_MMX_1099666,10,40,3338.0,1024002.0,107325,107325,107326
10-25-1891798,Memetic-LS_MPX_1881515,10,25,2383.0,1024001.0,1134337,1134337,1134338
5-25-1891798,Memetic_MMX_1881515,5,25,2824.0,1024002.0,315187,315187,315188
10-10-1917698,Memetic-LS_MMX_1287823,10,10,1912.0,1024001.0,3927299,3927299,3927300
10-10-1762875,Memetic_MPX_1881515,10,10,2049.0,1024001.0,759284,759284,759285
15-40-1762875,Memetic-LS_MPX_1881515,15,40,2860.0,1024001.0,651947,651947,651948
25-25-1767920,Memetic-LS_MMX_1881515,25,25,2428.0,1024001.0,1059072,1059072,1059073
15-40-1762875,Memetic-LS_MPX_1287823,15,40,2873.0,1024005.0,617778,617778,617779
20-10-1891798,Memetic_MMX_1287823,20,10,2233.0,1024001.0,487171,487171,487172
20-10-1762875,Memetic_MMX_1287823,20,10,2061.0,1024001.0,458624,458624,458625
10-40-1917698,Memetic_MPX_1287823,10,40,3406.0,1024002.0,113490,113490,113491
25-25-1762875,Memetic-LS_MPX_1287823,25,25,2204.0,1024002.0,792218,792218,792219
15-40-1891798,Memetic_MPX_1287823,15,40,3101.0,1024022.0,98088,98088,98089
5-40-1891798,Memetic-LS_MMX_1099666,5,40,3134.0,1024001.0,985315,985315,985316
10-40-1917698,Memetic-LS_MMX_1881515,10,40,3421.0,1024003.0,842898,842898,842899
20-25-1891798,Memetic_MMX_1881515,20,25,2846.0,1024001.0,185740,185740,185741
5-25-1891798,Memetic_MMX_1099666,5,25,2869.0,1024001.0,343835,343835,343836
15-40-1917698,Memetic_MPX_1099666,15,40,3057.0,1024008.0,108366,108366,108367
15-40-1891798,Memetic_MMX_1881515,15,40,3285.0,1024008.0,101859,101859,101860
15-25-1891798,Memetic-LS_MMX_1881515,15,25,2397.0,1024001.0,1326410,1326410,1326411
20-25-1767920,Memetic-LS_MMX_1287823,20,25,2534.0,1024001.0,1293187,1293187,1293188
5-10-1767920,Memetic_MPX_1099666,5,10,1731.0,1024001.0,1032903,1032903,1032904
10-10-1762875,Memetic_MPX_1099666,10,10,2052.0,1024001.0,744877,744877,744878
10-25-1891798,Memetic_MPX_1287823,10,25,2613.0,1024004.0,247001,247001,247002
10-40-1917698,Memetic-LS_MPX_1881515,10,40,3053.0,1024002.0,692142,692142,692143
25-25-1762875,Memetic_MPX_1881515,25,25,2395.0,1024001.0,127065,127065,127066
5-10-1762875,Memetic_MMX_1287823,5,10,1910.0,1024003.0,1072069,1072069,1072070
20-10-1110588,Memetic_MMX_1881515,20,10,1988.0,1024002.0,390866,390866,390867
25-25-1110588,Memetic-LS_MMX_1881515,25,25,2617.0,1024001.0,1058182,1058182,1058183
10-25-1762875,Memetic-LS_MMX_1099666,10,25,2641.0,1024001.0,1546718,1546718,1546719
5-25-1891798,Memetic-LS_MPX_1881515,5,25,2673.0,1024002.0,1777799,1777799,1777800
15-25-1762875,Memetic_MPX_1287823,15,25,2636.0,1024008.0,209839,209839,209840
5-25-1767920,Memetic-LS_MPX_1099666,5,25,2495.0,1024001.0,2098250,2098250,2098251
15-40-1762875,Memetic_MMX_1099666,15,40,3403.0,1024007.0,91160,91160,91161
5-10-1762875,Memetic-LS_MMX_1099666,5,10,1876.0,1024001.0,5853321,5853321,5853322
10-10-1110588,Memetic-LS_MPX_1099666,10,10,1691.0,1024001.0,3045954,3045954,3045955
15-10-1767920,Memetic-LS_MPX_1287823,15,10,1808.0,1024001.0,2627097,2627097,2627098
5-40-1891798,Memetic_MMX_1881515,5,40,3445.0,1024008.0,116767,116767,116768
15-10-1110588,Memetic_MMX_1287823,15,10,1981.0,1024001.0,465595,465595,465596
20-10-1767920,Memetic_MMX_1881515,20,10,2055.0,1024001.0,436381,436381,436382
5-25-1762875,Memetic_MPX_1099666,5,25,2563.0,1024002.0,366561,366561,366562
10-10-1767920,Memetic_MMX_1099666,10,10,1794.0,1024002.0,696929,696929,696930
20-10-1762875,Memetic-LS_MMX_1287823,20,10,1899.0,1024001.0,2314363,2314363,2314364
25-10-1891798,Memetic_MPX_1881515,25,10,1563.0,1024004.0,290043,290043,290044
15-40-1767920,Memetic-LS_MMX_1287823,15,40,2895.0,1024004.0,720252,720252,720253
5-40-1110588,Memetic-LS_MMX_1287823,5,40,3224.0,1024001.0,940936,940936,940937
10-25-1767920,Memetic_MPX_1099666,10,25,2407.0,1024002.0,294668,294668,294669
5-25-1762875,Memetic-LS_MMX_1099666,5,25,2535.0,1024001.0,2267730,2267730,2267731
10-40-1917698,Memetic-LS_MPX_1287823,10,40,3110.0,1024009.0,718821,718821,718822
20-25-1762875,Memetic-LS_MMX_1287823,20,25,2413.0,1024001.0,1136854,1136854,1136855
10-40-1767920,Memetic_MMX_1099666,10,40,3575.0,1024009.0,95296,95296,95297
15-40-1762875,Memetic-LS_MMX_1099666,15,40,3092.0,1024002.0,702594,702594,702595
15-25-1891798,Memetic-LS_MPX_1881515,15,25,2070.0,1024003.0,1221599,1221599,1221600
5-40-1762875,Memetic-LS_MPX_1287823,5,40,3403.0,1024001.0,764563,764563,764564
20-25-1767920,Memetic_MPX_1881515,20,25,2527.0,1024001.0,187423,187423,187424
20-25-1917698,Memetic-LS_MMX_1287823,20,25,2512.0,1024002.0,1234930,1234930,1234931
25-25-1767920,Memetic_MPX_1881515,25,25,2339.0,1024007.0,170484,170484,170485
25-10-1762875,Memetic_MMX_1099666,25,10,2075.0,1024003.0,309044,309044,309045
20-10-1762875,Memetic-LS_MMX_1881515,20,10,1839.0,1024001.0,2397842,2397842,2397843
5-25-1917698,Memetic-LS_MMX_1287823,5,25,2611.0,1024001.0,1981081,1981081,1981082
10-25-1110588,Memetic-LS_MPX_1881515,10,25,2536.0,1024001.0,1118909,1118909,1118910
15-40-1917698,Memetic_MMX_1287823,15,40,3255.0,1024007.0,114546,114546,114547
10-10-1110588,Memetic_MMX_1099666,10,10,1849.0,1024001.0,635730,635730,635731
15-10-1891798,Memetic-LS_MPX_1099666,15,10,1665.0,1024001.0,2137040,2137040,2137041
20-25-1110588,Memetic_MMX_1881515,20,25,2328.0,1024001.0,168776,168776,168777
10-40-1917698,Memetic_MMX_1881515,10,40,3548.0,1024005.0,130928,130928,130929
20-10-1917698,Memetic-LS_MPX_1099666,20,10,1602.0,1024001.0,1766504,1766504,1766505
10-40-1762875,Memetic-LS_MMX_1881515,10,40,3339.0,1024006.0,843538,843538,843539
25-10-1767920,Memetic_MPX_1287823,25,10,1793.0,1024002.0,296639,296639,296640
10-25-1917698,Memetic_MMX_1881515,10,25,2702.0,1024003.0,229681,229681,229682
5-10-1762875,Memetic_MPX_1287823,5,10,1910.0,1024001.0,1295537,1295537,1295538
10-10-1767920,Memetic_MPX_1099666,10,10,1745.0,1024001.0,704798,704798,704799
5-25-1917698,Memetic-LS_MPX_1287823,5,25,2683.0,1024001.0,1849095,1849095,1849096
10-40-1767920,Memetic_MPX_1881515,10,40,3487.0,1024006.0,111563,111563,111564
20-10-1762875,Memetic_MPX_1287823,20,10,1725.0,1024002.0,445909,445909,445910
10-25-1110588,Memetic-LS_MMX_1881515,10,25,2617.0,1024001.0,1395384,1395384,1395385
20-25-1110588,Memetic-LS_MMX_1881515,20,25,2000.0,1024001.0,1281645,1281645,1281646
25-25-1767920,Memetic-LS_MPX_1099666,25,25,1873.0,1024001.0,852155,852155,852156
5-10-1767920,Memetic-LS_MPX_1287823,5,10,1685.0,1024001.0,4539487,4539487,4539488
15-25-1110588,Memetic-LS_MPX_1099666,15,25,2724.0,1024002.0,1086965,1086965,1086966
10-40-1762875,Memetic_MMX_1287823,10,40,3513.0,1024001.0,108119,108119,108120
25-25-1762875,Memetic_MMX_1099666,25,25,2843.0,1024005.0,141520,141520,141521
20-25-1767920,Memetic-LS_MPX_1881515,20,25,2241.0,1024001.0,986684,986684,986685
10-10-1917698,Memetic_MPX_1287823,10,10,1922.0,1024001.0,657140,657140,657141
10-25-1891798,Memetic-LS_MMX_1099666,10,25,2552.0,1024001.0,1648877,1648877,1648878
25-25-1891798,Memetic_MMX_1881515,25,25,2894.0,1024013.0,155526,155526,155527
5-10-1762875,Memetic_MMX_1881515,5,10,1910.0,1024001.0,1086712,1086712,1086713
10-10-1767920,Memetic-LS_MMX_1287823,10,10,1723.0,1024001.0,4077771,4077771,4077772
10-25-1110588,Memetic_MPX_1099666,10,25,2716.0,1024004.0,226504,226504,226505
20-25-1110588,Memetic_MMX_1287823,20,25,2317.0,1024007.0,171700,171700,171701
20-25-1917698,Memetic_MMX_1881515,20,25,2739.0,1024006.0,168601,168601,168602
20-10-1110588,Memetic-LS_MMX_1287823,20,10,1817.0,1024001.0,2390454,2390454,2390455
15-40-1110588,Memetic_MMX_1287823,15,40,3482.0,1024007.0,86479,86479,86480
10-10-1891798,Memetic_MMX_1287823,10,10,2203.0,1024001.0,745067,745067,745068
5-25-1767920,Memetic_MMX_1287823,5,25,2700.0,1024007.0,301037,301037,301038
5-25-1891798,Memetic-LS_MPX_1287823,5,25,2648.0,1024001.0,1561125,1561125,1561126
10-40-1767920,Memetic-LS_MPX_1881515,10,40,3139.0,1024001.0,721740,721740,721741
20-25-1762875,Memetic-LS_MPX_1287823,20,25,2183.0,1024001.0,933144,933144,933145
5-40-1917698,Memetic-LS_MPX_1287823,5,40,3404.0,1024001.0,898365,898365,898366
25-25-1110588,Memetic_MMX_1287823,25,25,2757.0,1024002.0,150400,150400,150401
15-10-1891798,Memetic-LS_MMX_1099666,15,10,1969.0,1024001.0,3228324,3228324,3228325
15-10-1917698,Memetic_MPX_1099666,15,10,1724.0,1024001.0,623354,623354,623355
5-10-1767920,Memetic-LS_MPX_1099666,5,10,1634.0,1024001.0,4657077,4657077,4657078
20-25-1891798,Memetic_MPX_1881515,20,25,2514.0,1024006.0,204090,204090,204091
10-10-1767920,Memetic_MPX_1881515,10,10,1754.0,1024002.0,731397,731397,731398
20-10-1917698,Memetic_MMX_1099666,20,10,1940.0,1024003.0,317898,317898,317899
10-40-1767920,Memetic_MMX_1881515,10,40,3604.0,1024004.0,92311,92311,92312
15-10-1110588,Memetic_MPX_1881515,15,10,1902.0,1024001.0,452737,452737,452738
25-25-1767920,Memetic_MMX_1287823,25,25,2647.0,1024005.0,157942,157942,157943
25-25-1762875,Memetic_MPX_1287823,25,25,2375.0,1024005.0,129260,129260,129261
15-40-1767920,Memetic-LS_MPX_1881515,15,40,2706.0,1024001.0,632233,632233,632234
10-10-1917698,Memetic_MMX_1099666,10,10,1974.0,1024002.0,727570,727570,727571
5-25-1762875,Memetic_MMX_1287823,5,25,2587.0,1024004.0,343945,343945,343946
5-10-1110588,Memetic_MPX_1287823,5,10,1962.0,1024001.0,1215114,1215114,1215115
10-40-1917698,Memetic_MMX_1099666,10,40,3587.0,1024003.0,110617,110617,110618
15-40-1917698,Memetic-LS_MPX_1287823,15,40,2654.0,1024002.0,701187,701187,701188
15-40-1110588,Memetic-LS_MPX_1099666,15,40,2808.0,1024001.0,694731,694731,694732
25-25-1917698,Memetic-LS_MPX_1287823,25,25,1471.0,1024001.0,936219,936219,936220
15-25-1917698,Memetic-LS_MMX_1287823,15,25,2520.0,1024003.0,1266558,1266558,1266559
10-10-1767920,Memetic-LS_MPX_1881515,10,10,1701.0,1024001.0,3253482,3253482,3253483
5-40-1762875,Memetic_MMX_1099666,5,40,3728.0,1024005.0,118044,118044,118045
20-25-1767920,Memetic_MPX_1099666,20,25,2405.0,1024005.0,171881,171881,171882
20-25-1762875,Memetic-LS_MMX_1881515,20,25,2405.0,1024001.0,1155972,1155972,1155973
10-40-1891798,Memetic_MMX_1881515,10,40,3417.0,1024002.0,106376,106376,106377
20-10-1767920,Memetic_MPX_1099666,20,10,1822.0,1024002.0,407598,407598,407599
