instance,settings_prefix,m,n,value,time,nIter,best_iter,improv_count
mm-20-10-1891798,Memetic-LS_MPX,20.0,10.0,3195.0,1001.0,1877.0,1877.0,1878.0
mm-25-10-1110588,Memetic_MMX,25.0,10.0,4609.0,1003.6666666666666,144.33333333333334,144.33333333333334,145.33333333333334
mm-10-25-1917698,Memetic_MPX,10.0,25.0,4547.333333333333,1003.0,159.33333333333334,159.33333333333334,160.33333333333334
mm-15-10-1917698,Memetic_MPX,15.0,10.0,3541.6666666666665,1002.3333333333334,274.6666666666667,274.6666666666667,275.6666666666667
mm-25-10-1110588,Memetic-LS_MMX,25.0,10.0,3153.6666666666665,1001.0,2159.0,2159.0,2160.0
mm-15-25-1917698,Memetic_MMX,15.0,25.0,5738.0,1009.3333333333334,98.0,98.0,99.0
mm-25-25-1762875,Memetic_MPX,25.0,25.0,4768.333333333333,1007.3333333333334,109.33333333333333,109.33333333333333,110.33333333333333
mm-10-25-1110588,Memetic-LS_MMX,10.0,25.0,4124.666666666667,1001.6666666666666,1299.3333333333333,1299.3333333333333,1300.3333333333333
mm-25-10-1762875,Memetic_MPX,25.0,10.0,3891.6666666666665,1004.0,190.33333333333334,190.33333333333334,191.33333333333334
mm-15-10-1891798,Memetic_MMX,15.0,10.0,4414.666666666667,1004.6666666666666,185.0,185.0,186.0
mm-15-40-1891798,Memetic_MMX,15.0,40.0,6466.666666666667,1011.6666666666666,52.666666666666664,52.666666666666664,53.666666666666664
mm-20-10-1891798,Memetic_MMX,20.0,10.0,4438.333333333333,1003.6666666666666,159.66666666666666,159.66666666666666,160.66666666666666
mm-25-25-1767920,Memetic-LS_MMX,25.0,25.0,4592.666666666667,1002.0,1031.3333333333333,1031.3333333333333,1032.3333333333333
mm-15-40-1762875,Memetic_MPX,15.0,40.0,5793.333333333333,1017.6666666666666,78.0,78.0,79.0
mm-25-25-1891798,Memetic_MMX,25.0,25.0,6067.0,1010.6666666666666,80.0,80.0,81.0
mm-15-25-1110588,Memetic-LS_MMX,15.0,25.0,4390.666666666667,1001.0,1441.6666666666667,1441.6666666666667,1442.6666666666667
mm-10-40-1767920,Memetic_MPX,10.0,40.0,6628.666666666667,1007.3333333333334,59.333333333333336,59.333333333333336,60.333333333333336
mm-5-40-1762875,Memetic-LS_MPX,5.0,40.0,5086.0,1004.0,697.0,697.0,698.0
mm-5-10-1767920,Memetic_MPX,5.0,10.0,2940.3333333333335,1001.6666666666666,569.6666666666666,569.6666666666666,570.6666666666666
mm-10-40-1917698,Memetic_MMX,10.0,40.0,6696.666666666667,1015.3333333333334,64.0,64.0,65.0
mm-10-10-1767920,Memetic_MPX,10.0,10.0,3626.0,1002.0,367.3333333333333,367.3333333333333,368.3333333333333
mm-25-25-1767920,Memetic_MMX,25.0,25.0,6045.666666666667,1005.6666666666666,66.33333333333333,66.33333333333333,67.33333333333333
mm-20-10-1891798,Memetic-LS_MMX,20.0,10.0,3236.3333333333335,1001.3333333333334,2424.0,2424.0,2425.0
mm-25-25-1110588,Memetic-LS_MMX,25.0,25.0,3099.3333333333335,1001.0,1289.0,1289.0,1290.0
mm-10-25-1110588,Memetic_MPX,10.0,25.0,5213.0,1004.3333333333334,152.33333333333334,152.33333333333334,153.33333333333334
mm-5-40-1917698,Memetic_MMX,5.0,40.0,6574.666666666667,1018.0,71.0,71.0,72.0
mm-20-10-1767920,Memetic_MPX,20.0,10.0,3749.0,1003.6666666666666,230.33333333333334,230.33333333333334,231.33333333333334
mm-5-25-1917698,Memetic_MMX,5.0,25.0,4854.666666666667,1005.3333333333334,206.0,206.0,207.0
mm-5-40-1917698,Memetic-LS_MPX,5.0,40.0,5637.0,1003.6666666666666,543.3333333333334,543.3333333333334,544.3333333333334
mm-15-10-1917698,Memetic_MMX,15.0,10.0,3867.6666666666665,1003.6666666666666,207.33333333333334,207.33333333333334,208.33333333333334
mm-25-25-1891798,Memetic-LS_MPX,25.0,25.0,2139.0,1001.0,1146.6666666666667,1146.6666666666667,1147.6666666666667
mm-10-10-1110588,Memetic_MPX,10.0,10.0,3145.6666666666665,1001.6666666666666,427.3333333333333,427.3333333333333,428.3333333333333
mm-20-25-1767920,Memetic-LS_MMX,20.0,25.0,4160.666666666667,1001.6666666666666,1197.6666666666667,1197.6666666666667,1198.6666666666667
mm-5-40-1891798,Memetic_MMX,5.0,40.0,6999.0,1015.0,71.0,71.0,72.0
mm-5-25-1891798,Memetic-LS_MMX,5.0,25.0,3718.6666666666665,1001.3333333333334,1646.6666666666667,1646.6666666666667,1647.6666666666667
mm-10-10-1917698,Memetic_MMX,10.0,10.0,3487.6666666666665,1001.6666666666666,339.0,339.0,340.0
mm-25-25-1762875,Memetic_MMX,25.0,25.0,5574.0,1005.6666666666666,87.0,87.0,88.0
mm-15-25-1767920,Memetic-LS_MMX,15.0,25.0,4015.3333333333335,1002.3333333333334,1177.3333333333333,1177.3333333333333,1178.3333333333333
mm-25-10-1767920,Memetic_MMX,25.0,10.0,4101.0,1004.3333333333334,135.0,135.0,136.0
mm-20-25-1891798,Memetic_MPX,20.0,25.0,5089.0,1012.0,113.33333333333333,113.33333333333333,114.33333333333333
mm-25-25-1917698,Memetic_MMX,25.0,25.0,5614.0,1006.0,68.33333333333333,68.33333333333333,69.33333333333333
mm-25-10-1917698,Memetic-LS_MPX,25.0,10.0,2869.0,1001.0,1685.6666666666667,1685.6666666666667,1686.6666666666667
mm-20-10-1762875,Memetic_MMX,20.0,10.0,4175.0,1002.3333333333334,191.33333333333334,191.33333333333334,192.33333333333334
mm-5-10-1917698,Memetic_MMX,5.0,10.0,3089.6666666666665,1001.0,515.3333333333334,515.3333333333334,516.3333333333334
mm-5-40-1110588,Memetic_MMX,5.0,40.0,6439.333333333333,1004.0,85.33333333333333,85.33333333333333,86.33333333333333
