instance,setting,m,n,0.25s,0.5s,1.0s,2.0s,4.0s,8.0s,16.0s,32.0s,64.0s,128.0s,256.0s,512.0s,1024.0s,2048.0s
./instances/created-instances/mm-10-25-1762875.cdop,WS./settings/Memetic-LS_MMX_1099666.config,10,25,0.6961021041738531,0.6961021041738531,0.6961021041738531,0.711797171438427,0.7361159020351845,0.7606071058985857,0.7606071058985857,0.7718178682304243,0.8295964125560538,0.888582269748189,0.8899620558813384,0.9175577785443256,0.9175577785443256,0.9175577785443256
./instances/created-instances/mm-25-10-1891798.cdop,WS./settings/Memetic_MMX_1287823.config,25,10,0.8475018642803878,0.8627889634601044,0.8980238627889635,0.9405294556301268,0.9422073079791201,0.9563758389261745,0.9660700969425802,0.993661446681581,0.993661446681581,0.993661446681581,0.993661446681581,0.993661446681581,0.993661446681581,0.993661446681581
./instances/created-instances/mm-15-25-1767920.cdop,WS./settings/Memetic_MMX_1099666.config,15,25,0.8749388553725745,0.8839067340616338,0.9137453122452307,0.9298874938855373,0.9621718571661503,0.9750529920104354,0.9895646502527311,0.9895646502527311,0.9895646502527311,0.9895646502527311,0.9895646502527311,0.9895646502527311,0.9895646502527311,0.9895646502527311
./instances/created-instances/mm-10-10-1767920.cdop,WS./settings/Memetic_MMX_1099666.config,10,10,0.9460971268751589,0.9524535977625223,0.9682176455631833,0.9687261632341724,0.9783879989829647,0.9898296465802187,0.9898296465802187,0.9918637172641749,0.992880752606153,0.992880752606153,0.992880752606153,0.999491482329011,0.999491482329011,0.999491482329011
./instances/created-instances/mm-15-25-1891798.cdop,WS./settings/Memetic_MMX_1099666.config,15,25,0.8742366727182703,0.892391483743192,0.9126918633437862,0.9166529130219508,0.9351378115200528,0.9501567915497607,0.9688067337844529,0.9734279584089783,0.9801947516091765,0.9801947516091765,0.9896022445948176,0.9971942564779667,0.9996699125268196,0.9996699125268196
./instances/created-instances/mm-20-25-1891798.cdop,WS./settings/Memetic-LS_MMX_1099666.config,20,25,0.5576776165011459,0.5680672268907563,0.5755538579067991,0.6048892284186402,0.6090145148968679,0.6177234530175707,0.6857142857142857,0.6893812070282659,0.7182582123758594,0.7205500381970971,0.7375095492742552,0.746218487394958,0.7963330786860199,0.7963330786860199
./instances/created-instances/mm-15-25-1891798.cdop,WS./settings/Memetic-LS_MPX_1287823.config,15,25,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053,0.7187654728503053
./instances/created-instances/mm-10-25-1762875.cdop,WS./settings/Memetic_MPX_1287823.config,10,25,0.8195929630907209,0.840462228354605,0.8754743014832701,0.9282511210762332,0.9282511210762332,0.9282511210762332,0.9358399448085547,0.9363573646084857,0.9363573646084857,0.9363573646084857,0.9363573646084857,0.9415315626077958,0.9577440496723008,0.9577440496723008
./instances/created-instances/mm-15-40-1110588.cdop,WS./settings/Memetic-LS_MPX_1881515.config,15,40,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6738313366220343,0.6738313366220343
./instances/created-instances/mm-5-10-1891798.cdop,WS./settings/Memetic_MPX_1099666.config,5,10,0.9643527204502814,0.9668542839274546,0.9668542839274546,0.9849906191369606,0.9849906191369606,0.9849906191369606,0.9849906191369606,0.9849906191369606,0.9984365228267668,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-5-25-1767920.cdop,WS./settings/Memetic-LS_MPX_1099666.config,5,25,0.792,0.7815111111111112,0.7815111111111112,0.8,0.8024888888888889,0.8090666666666667,0.8090666666666667,0.8352,0.8423111111111111,0.8567111111111111,0.8659555555555556,0.8919111111111111,0.8919111111111111,0.8919111111111111
./instances/created-instances/mm-5-25-1917698.cdop,WS./settings/Memetic_MPX_1881515.config,5,25,0.8828332700341815,0.8828332700341815,0.8904291682491454,0.9191036840106342,0.9234713254842385,0.9234713254842385,0.9234713254842385,0.9265096847702241,0.9265096847702241,0.9420812761109001,0.9420812761109001,0.9420812761109001,0.9772123053551083,0.9772123053551083
./instances/created-instances/mm-15-40-1110588.cdop,WS./settings/Memetic-LS_MMX_1099666.config,15,40,0.6707775428705661,0.6707775428705661,0.6707775428705661,0.6867512332628611,0.7057787174066243,0.7165844491425887,0.7165844491425887,0.7339675828047921,0.7569884895466291,0.7569884895466291,0.7569884895466291,0.7699083861874559,0.7842377260981912,0.7842377260981912
