instance,setting,m,n,0.25s,0.5s,1.0s,2.0s,4.0s,8.0s,16.0s,32.0s,64.0s,128.0s,256.0s,512.0s,1024.0s,2048.0s
./instances/created-instances/mm-10-40-1767920.cdop,./settings/Memetic_MMX_1287823.config,10,40,0.7998703823720026,0.8715489306545691,0.9174335709656514,0.9375243033052495,0.946597537265068,0.9661697990926766,0.9716137394685678,0.9775761503564485,0.9793907971484122,0.9880751782242385,0.9898898250162022,1.0,1.0,1.0
./instances/created-instances/mm-15-10-1110588.cdop,./settings/Memetic_MPX_1287823.config,15,10,0.8379204892966361,0.8379204892966361,0.855249745158002,0.8621304791029561,0.904434250764526,0.9309378185524975,0.9857288481141692,0.9857288481141692,0.9956676860346585,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-25-25-1762875.cdop,./settings/Memetic-LS_MMX_1287823.config,25,25,0.3274091627172196,0.40442338072669826,0.5375197472353871,0.563783570300158,0.5831358609794629,0.6200631911532386,0.6686413902053713,0.818522906793049,0.842219589257504,0.8852685624012638,0.9219984202211691,0.9901263823064771,1.0,1.0
./instances/created-instances/mm-20-25-1110588.cdop,./settings/Memetic-LS_MPX_1287823.config,20,25,0.489247311827957,0.489247311827957,0.6261648745519713,0.6652329749103942,0.7010752688172043,0.7010752688172043,0.7584229390681003,0.7584229390681003,0.7584229390681003,0.7627240143369176,0.9362007168458781,0.9455197132616487,1.0,1.0
./instances/created-instances/mm-10-25-1110588.cdop,./settings/Memetic-LS_MPX_1287823.config,10,25,0.6326481835564054,0.640057361376673,0.6618068833652008,0.6916826003824091,0.7017208413001912,0.7105640535372849,0.7581261950286807,0.780114722753346,0.9275812619502868,0.994263862332696,0.994263862332696,1.0,1.0,1.0
./instances/created-instances/mm-10-25-1917698.cdop,./settings/Memetic-LS_MPX_1881515.config,10,25,0.4765133171912833,0.5346246973365617,0.5564164648910411,0.5564164648910411,0.6128329297820824,0.6324455205811138,0.6341404358353511,0.8101694915254237,0.8438256658595642,0.8893462469733656,0.9714285714285714,1.0,1.0,1.0
./instances/created-instances/mm-5-10-1110588.cdop,./settings/Memetic_MPX_1881515.config,5,10,0.966433050534858,0.9738104020656584,0.9738104020656584,0.9738104020656584,0.9926226484691996,0.9926226484691996,0.9926226484691996,0.9926226484691996,0.9926226484691996,0.9926226484691996,1.0,1.0,1.0,1.0
./instances/created-instances/mm-5-40-1762875.cdop,./settings/Memetic_MMX_1881515.config,5,40,0.8595029449791697,0.8929751472489584,0.9060479816118374,0.9537422784082746,0.9688263180577503,0.9752909064789542,0.9752909064789542,0.9787386869702629,0.9788823444907341,0.9913805487717282,0.9975578221519896,1.0,1.0,1.0
./instances/created-instances/mm-15-40-1917698.cdop,./settings/Memetic_MMX_1287823.config,15,40,0.8319101123595506,0.8560674157303371,0.9229213483146067,0.9258426966292135,0.9367415730337079,0.9374157303370787,0.9539325842696629,0.9873033707865169,0.9876404494382023,0.9942696629213483,0.9979775280898876,0.9979775280898876,1.0,1.0
./instances/created-instances/mm-20-25-1917698.cdop,./settings/Memetic-LS_MMX_1287823.config,20,25,0.2792502839833396,0.36406664142370315,0.394168875425975,0.497538811056418,0.5698599015524423,0.5961756910261264,0.6766376372586141,0.7610753502461189,0.8358576296857251,0.8780764861794774,0.9195380537675123,0.9664899659219992,1.0,1.0
./instances/created-instances/mm-5-25-1762875.cdop,./settings/Memetic-LS_MPX_1287823.config,5,25,0.6162324649298597,0.646693386773547,0.7308617234468938,0.8170340681362726,0.8875751503006012,0.9042084168336674,0.9428857715430862,0.958316633266533,0.968937875751503,0.9983967935871744,0.9983967935871744,1.0,1.0,1.0
./instances/created-instances/mm-15-10-1762875.cdop,./settings/Memetic-LS_MMX_1099666.config,15,10,0.6713715046604527,0.7379494007989348,0.7850865512649801,0.8026631158455393,0.8354194407456724,0.8479360852197071,0.8796271637816245,0.9307589880159787,0.9499334221038616,0.9754993342210386,0.9754993342210386,1.0,1.0,1.0
./instances/created-instances/mm-5-40-1917698.cdop,./settings/Memetic-LS_MMX_1099666.config,5,40,0.5899588216661388,0.6045296167247387,0.6566360468799494,0.7024073487488122,0.707158694963573,0.7323408299018055,0.8433639531200506,0.8614190687361419,0.8740893253088375,0.9356984478935698,0.9748178650617675,0.9927146024707,1.0,1.0
./instances/created-instances/mm-25-25-1891798.cdop,./settings/Memetic_MPX_1287823.config,25,25,0.6827706635622818,0.6827706635622818,0.7778424524641055,0.7778424524641055,0.837407838571983,0.837407838571983,0.837407838571983,0.837407838571983,0.837407838571983,0.837407838571983,0.9058983313930927,0.9058983313930927,1.0,1.0
./instances/created-instances/mm-5-25-1762875.cdop,./settings/Memetic_MPX_1099666.config,5,25,0.9333810888252149,0.9333810888252149,0.9333810888252149,0.9589899713467048,0.977256446991404,0.977256446991404,0.977256446991404,0.977256446991404,0.9774355300859598,0.9922994269340975,0.9922994269340975,1.0,1.0,1.0
./instances/created-instances/mm-10-40-1767920.cdop,./settings/Memetic-LS_MPX_1881515.config,10,40,0.49774436090225566,0.49774436090225566,0.49774436090225566,0.5883995703544576,0.6506981740064447,0.7172932330827068,0.7415682062298604,0.7415682062298604,0.8801288936627283,0.9819548872180451,0.9873254564983889,0.9873254564983889,1.0,1.0
./instances/created-instances/mm-15-40-1917698.cdop,./settings/Memetic_MPX_1099666.config,15,40,0.7752510336680449,0.898552864737153,0.9111045481393976,0.9111045481393976,0.9111045481393976,0.9111045481393976,0.9437389249852333,0.928529238038984,0.9313349084465445,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-25-25-1110588.cdop,./settings/Memetic_MMX_1287823.config,25,25,0.837670558447039,0.8653819102546069,0.8954845969897314,0.9433112955408637,0.9582219721479814,0.9752426501617668,0.9850893233928822,0.9850893233928822,0.9893093262062175,0.9912786608524405,0.9936699957799972,1.0,1.0,1.0
./instances/created-instances/mm-5-40-1762875.cdop,./settings/Memetic_MPX_1099666.config,5,40,0.9223476297968397,0.9258088788562829,0.9258088788562829,0.92686230248307,0.9357411587659895,0.9480812641083521,0.9519939804364184,0.9671933784800602,0.9671933784800602,0.9957863054928517,0.9957863054928517,0.9957863054928517,1.0,1.0
